subset,protocol,method,metric,variable,value,metrics_path,predictions_path,config_path
multi-partial,shared_planets,ppca_icm,relative_acc,surface_temperature,1.0508512258529663,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,temperature,5.530811309814453,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,specific_humidity_dex,1.220929503440857,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,cloud_fraction,1.2798166275024414,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,u,3.7972476482391357,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,v,1.3015371561050415,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,asr,1.0046707391738892,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_acc,olr,1.156562089920044,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,surface_temperature,0.655866265296936,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,temperature,0.6373704075813293,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,specific_humidity_dex,0.5642834305763245,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,cloud_fraction,0.3123602271080017,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,u,0.658884584903717,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,v,0.6826798915863037,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,asr,1.1560232639312744,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,relative_energy_score,olr,0.5958628058433533,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,surface_temperature,0.5920822620391846,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,temperature,0.600162672996521,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,specific_humidity_dex,0.5525537580251694,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,cloud_fraction,0.3986352115869522,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,u,0.2755380019545555,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,v,0.3318275660276413,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,asr,0.2829405665397644,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,ppca_icm,spread_skill_ratio,olr,0.38005876541137695,results/models/multi-partial/ppca_icm/metrics_shared_planets.json,results/models/multi-partial/ppca_icm/predictions_shared_planets.npz,results/models/multi-partial/ppca_icm/config.json
multi-partial,shared_planets,train_mean,relative_rmse,surface_temperature,1.5673493146896362,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,temperature,1.6966451406478882,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,specific_humidity_dex,1.4027905464172363,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,cloud_fraction,0.587496280670166,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,u,1.221081256866455,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,v,1.1784669160842896,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,asr,5.078508377075195,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,olr,1.4585041999816895,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,surface_temperature,1.0275112390518188,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,temperature,4.543941020965576,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,specific_humidity_dex,1.1644567251205444,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,cloud_fraction,1.1942440271377563,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,u,2.936054229736328,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,v,1.0695656538009644,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,asr,1.0019023418426514,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,olr,0.9957463145256042,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,coord_deeponet,rmse,surface_temperature,13.010778427124023,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,temperature,11.374814128875732,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,specific_humidity_dex,0.5782415956258774,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,cloud_fraction,0.05734448120929301,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,u,11.59019045829773,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,v,5.164798069000244,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,asr,39.69429016113281,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,rmse,olr,20.71087646484375,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,acc,surface_temperature,0.941993236541748,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,acc,temperature,0.5315494954586029,results/models/multi-partial/coord_deeponet/metrics_standard.json,results/models/multi-partial/coord_deeponet/predictions.npz,results/models/multi-partial/coord_deeponet/config.json
